STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,month,day,hour,DLY-TAVG-NORMAL,meas_flag_DLY-TAVG-NORMAL,comp_flag_DLY-TAVG-NORMAL,years_DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,meas_flag_DLY-TMAX-NORMAL,comp_flag_DLY-TMAX-NORMAL,years_DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,meas_flag_DLY-TMIN-NORMAL,comp_flag_DLY-TMIN-NORMAL,years_DLY-TMIN-NORMAL,DLY-DUTR-NORMAL,meas_flag_DLY-DUTR-NORMAL,comp_flag_DLY-DUTR-NORMAL,years_DLY-DUTR-NORMAL,DLY-HTDD-NORMAL,meas_flag_DLY-HTDD-NORMAL,comp_flag_DLY-HTDD-NORMAL,years_DLY-HTDD-NORMAL,DLY-HTDD-BASE40,meas_flag_DLY-HTDD-BASE40,comp_flag_DLY-HTDD-BASE40,years_DLY-HTDD-BASE40,DLY-HTDD-BASE45,meas_flag_DLY-HTDD-BASE45,comp_flag_DLY-HTDD-BASE45,years_DLY-HTDD-BASE45,DLY-HTDD-BASE50,meas_flag_DLY-HTDD-BASE50,comp_flag_DLY-HTDD-BASE50,years_DLY-HTDD-BASE50,DLY-HTDD-BASE55,meas_flag_DLY-HTDD-BASE55,comp_flag_DLY-HTDD-BASE55,years_DLY-HTDD-BASE55,DLY-HTDD-BASE57,meas_flag_DLY-HTDD-BASE57,comp_flag_DLY-HTDD-BASE57,years_DLY-HTDD-BASE57,DLY-HTDD-BASE60,meas_flag_DLY-HTDD-BASE60,comp_flag_DLY-HTDD-BASE60,years_DLY-HTDD-BASE60,DLY-CLDD-NORMAL,meas_flag_DLY-CLDD-NORMAL,comp_flag_DLY-CLDD-NORMAL,years_DLY-CLDD-NORMAL,DLY-CLDD-BASE40,meas_flag_DLY-CLDD-BASE40,comp_flag_DLY-CLDD-BASE40,years_DLY-CLDD-BASE40,DLY-CLDD-BASE45,meas_flag_DLY-CLDD-BASE45,comp_flag_DLY-CLDD-BASE45,years_DLY-CLDD-BASE45,DLY-CLDD-BASE50,meas_flag_DLY-CLDD-BASE50,comp_flag_DLY-CLDD-BASE50,years_DLY-CLDD-BASE50,DLY-CLDD-BASE55,meas_flag_DLY-CLDD-BASE55,comp_flag_DLY-CLDD-BASE55,years_DLY-CLDD-BASE55,DLY-CLDD-BASE57,meas_flag_DLY-CLDD-BASE57,comp_flag_DLY-CLDD-BASE57,years_DLY-CLDD-BASE57,DLY-CLDD-BASE60,meas_flag_DLY-CLDD-BASE60,comp_flag_DLY-CLDD-BASE60,years_DLY-CLDD-BASE60,DLY-CLDD-BASE70,meas_flag_DLY-CLDD-BASE70,comp_flag_DLY-CLDD-BASE70,years_DLY-CLDD-BASE70,DLY-CLDD-BASE72,meas_flag_DLY-CLDD-BASE72,comp_flag_DLY-CLDD-BASE72,years_DLY-CLDD-BASE72,DLY-GRDD-BASE65,meas_flag_DLY-GRDD-BASE65,comp_flag_DLY-GRDD-BASE65,years_DLY-GRDD-BASE65,DLY-GRDD-BASE40,meas_flag_DLY-GRDD-BASE40,comp_flag_DLY-GRDD-BASE40,years_DLY-GRDD-BASE40,DLY-GRDD-BASE45,meas_flag_DLY-GRDD-BASE45,comp_flag_DLY-GRDD-BASE45,years_DLY-GRDD-BASE45,DLY-GRDD-BASE50,meas_flag_DLY-GRDD-BASE50,comp_flag_DLY-GRDD-BASE50,years_DLY-GRDD-BASE50,DLY-GRDD-BASE55,meas_flag_DLY-GRDD-BASE55,comp_flag_DLY-GRDD-BASE55,years_DLY-GRDD-BASE55,DLY-GRDD-BASE57,meas_flag_DLY-GRDD-BASE57,comp_flag_DLY-GRDD-BASE57,years_DLY-GRDD-BASE57,DLY-GRDD-BASE60,meas_flag_DLY-GRDD-BASE60,comp_flag_DLY-GRDD-BASE60,years_DLY-GRDD-BASE60,DLY-GRDD-BASE70,meas_flag_DLY-GRDD-BASE70,comp_flag_DLY-GRDD-BASE70,years_DLY-GRDD-BASE70,DLY-GRDD-BASE72,meas_flag_DLY-GRDD-BASE72,comp_flag_DLY-GRDD-BASE72,years_DLY-GRDD-BASE72,DLY-GRDD-TB4886,meas_flag_DLY-GRDD-TB4886,comp_flag_DLY-GRDD-TB4886,years_DLY-GRDD-TB4886,DLY-GRDD-TB5086,meas_flag_DLY-GRDD-TB5086,comp_flag_DLY-GRDD-TB5086,years_DLY-GRDD-TB5086,MTD-PRCP-NORMAL,meas_flag_MTD-PRCP-NORMAL,comp_flag_MTD-PRCP-NORMAL,years_MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,meas_flag_YTD-PRCP-NORMAL,comp_flag_YTD-PRCP-NORMAL,years_YTD-PRCP-NORMAL
USW00093107,1-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,1,99,57.8, ,E,8,68.2, ,E,8,47.3, ,E,9,20.9, ,E,8,7.5, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1, ,E,8,1.8, ,E,8,3.5, ,E,8,0.3, ,E,8,17.8, ,E,8,12.8, ,E,8,7.8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.3, ,E,8,0,X,E,8,0,X,E,8,0.3, ,E,8,17.8, ,E,8,12.8, ,E,8,7.8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.3, ,E,8,0,X,E,8,0,X,E,8,10.9, ,E,8,9.6, ,E,8,0.1, ,E,7,1.94, ,E,7
USW00093107,2-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,2,99,57.7, ,E,8,68.2, ,E,8,47.3, ,E,9,20.8, ,E,8,7.5, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1.1, ,E,8,1.9, ,E,8,3.6, ,E,8,0.3, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.3, ,E,8,0,X,E,8,0,X,E,8,0.3, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.3, ,E,8,0,X,E,8,0,X,E,8,10.9, ,E,8,9.5, ,E,8,0.19, ,E,7,2.03, ,E,7
USW00093107,3-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,3,99,57.7, ,E,8,68.1, ,E,8,47.3, ,E,9,20.8, ,E,8,7.6, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1.1, ,E,8,1.9, ,E,8,3.7, ,E,8,0.3, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,0.3, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,10.9, ,E,8,9.5, ,E,8,0.28, ,E,7,2.12, ,E,7
USW00093107,4-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,4,99,57.7, ,E,8,68, ,E,8,47.3, ,E,9,20.7, ,E,8,7.7, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1.2, ,E,8,2, ,E,8,3.7, ,E,8,0.4, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.9, ,E,8,2.7, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.9, ,E,8,2.7, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.5, ,E,8,0.36, ,E,7,2.2, ,E,7
USW00093107,5-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,5,99,57.7, ,E,8,68, ,E,8,47.3, ,E,9,20.6, ,E,8,7.7, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1.2, ,E,8,2, ,E,8,3.8, ,E,8,0.4, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.9, ,E,8,2.7, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.7, ,E,8,12.7, ,E,8,7.8, ,E,8,3.9, ,E,8,2.7, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.5, ,E,8,0.43, ,E,7,2.27, ,E,7
USW00093107,6-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,6,99,57.6, ,E,8,67.9, ,E,8,47.4, ,E,9,20.5, ,E,8,7.7, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1.2, ,E,8,2.1, ,E,8,3.8, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.7, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.7, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.4, ,E,8,0.51, ,E,7,2.35, ,E,7
USW00093107,7-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,7,99,57.6, ,E,8,67.8, ,E,8,47.4, ,E,9,20.5, ,E,8,7.8, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1.3, ,E,8,2.2, ,E,8,3.9, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.4, ,E,8,0.58, ,E,7,2.42, ,E,7
USW00093107,8-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,8,99,57.6, ,E,8,67.8, ,E,8,47.4, ,E,9,20.4, ,E,8,7.8, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.3, ,E,8,2.2, ,E,8,3.9, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.4, ,E,8,0.66, ,E,7,2.5, ,E,7
USW00093107,9-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,9,99,57.6, ,E,8,67.7, ,E,8,47.4, ,E,9,20.3, ,E,8,7.8, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.4, ,E,8,2.2, ,E,8,4, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,4, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,4, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.4, ,E,8,0.74, ,E,7,2.58, ,E,7
USW00093107,10-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,10,99,57.6, ,E,8,67.7, ,E,8,47.5, ,E,9,20.2, ,E,8,7.8, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.4, ,E,8,2.2, ,E,8,3.9, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,4, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,4, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.4, ,E,8,0.81, ,E,7,2.65, ,E,7
USW00093107,11-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,11,99,57.6, ,E,8,67.7, ,E,8,47.5, ,E,9,20.1, ,E,8,7.8, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.3, ,E,8,2.2, ,E,8,3.9, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.4, ,E,8,0.88, ,E,7,2.72, ,E,7
USW00093107,12-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,12,99,57.6, ,E,8,67.6, ,E,8,47.6, ,E,9,20, ,E,8,7.8, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.3, ,E,8,2.2, ,E,8,3.9, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.7, ,E,8,9.3, ,E,8,0.95, ,E,7,2.79, ,E,7
USW00093107,13-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,13,99,57.6, ,E,8,67.6, ,E,8,47.6, ,E,9,20, ,E,8,7.8, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.3, ,E,8,2.2, ,E,8,3.9, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.7, ,E,8,9.3, ,E,8,1.03, ,E,7,2.87, ,E,7
USW00093107,14-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,14,99,57.6, ,E,8,67.6, ,E,8,47.7, ,E,9,19.9, ,E,8,7.8, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.3, ,E,8,2.2, ,E,8,3.8, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.7, ,E,8,9.3, ,E,8,1.12, ,E,7,2.96, ,E,7
USW00093107,15-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,15,99,57.6, ,E,8,67.5, ,E,8,47.8, ,E,9,19.8, ,E,8,7.7, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.3, ,E,8,2.1, ,E,8,3.8, ,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.6, ,E,8,12.6, ,E,8,7.8, ,E,8,3.9, ,E,8,2.8, ,E,8,1.5, ,E,8,0,X,E,8,0,X,E,8,10.7, ,E,8,9.3, ,E,8,1.21, ,E,7,3.05, ,E,7
USW00093107,16-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,16,99,57.7, ,E,8,67.5, ,E,8,47.8, ,E,9,19.7, ,E,8,7.7, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.3, ,E,8,2.1, ,E,8,3.8, ,E,8,0.4, ,E,8,17.7, ,E,8,12.7, ,E,8,7.9, ,E,8,3.9, ,E,8,2.8, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,0.4, ,E,8,17.7, ,E,8,12.7, ,E,8,7.9, ,E,8,3.9, ,E,8,2.8, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,10.7, ,E,8,9.3, ,E,8,1.3, ,E,7,3.14, ,E,7
USW00093107,17-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,17,99,57.7, ,E,8,67.5, ,E,8,47.9, ,E,9,19.6, ,E,8,7.6, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,1.2, ,E,8,2, ,E,8,3.7, ,E,8,0.3, ,E,8,17.7, ,E,8,12.7, ,E,8,7.9, ,E,8,3.9, ,E,8,2.7, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,0.3, ,E,8,17.7, ,E,8,12.7, ,E,8,7.9, ,E,8,3.9, ,E,8,2.7, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,10.7, ,E,8,9.3, ,E,8,1.4, ,E,7,3.24, ,E,7
USW00093107,18-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,18,99,57.7, ,E,8,67.5, ,E,8,48, ,E,9,19.5, ,E,8,7.6, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1.1, ,E,8,1.9, ,E,8,3.6, ,E,8,0.3, ,E,8,17.7, ,E,8,12.7, ,E,8,7.9, ,E,8,3.9, ,E,8,2.7, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,0.3, ,E,8,17.7, ,E,8,12.7, ,E,8,7.9, ,E,8,3.9, ,E,8,2.7, ,E,8,1.4, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.3, ,E,8,1.48, ,E,7,3.32, ,E,7
USW00093107,19-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,19,99,57.8, ,E,8,67.5, ,E,8,48.1, ,E,9,19.4, ,E,8,7.5, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1, ,E,8,1.9, ,E,8,3.5, ,E,8,0.3, ,E,8,17.8, ,E,8,12.8, ,E,8,7.9, ,E,8,3.8, ,E,8,2.7, ,E,8,1.3, ,E,8,0,X,E,8,0,X,E,8,0.3, ,E,8,17.8, ,E,8,12.8, ,E,8,7.9, ,E,8,3.8, ,E,8,2.7, ,E,8,1.3, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.3, ,E,8,1.57, ,E,7,3.41, ,E,7
USW00093107,20-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,20,99,57.8, ,E,8,67.5, ,E,8,48.2, ,E,9,19.3, ,E,8,7.4, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,1, ,E,8,1.8, ,E,8,3.4, ,E,8,0.3, ,E,8,17.8, ,E,8,12.8, ,E,8,8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.3, ,E,8,0,X,E,8,0,X,E,8,0.3, ,E,8,17.8, ,E,8,12.8, ,E,8,8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.3, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.3, ,E,8,1.65, ,E,7,3.49, ,E,7
USW00093107,21-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,21,99,57.9, ,E,8,67.5, ,E,8,48.3, ,E,9,19.2, ,E,8,7.3, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,0.9, ,E,8,1.7, ,E,8,3.3, ,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,0.2, ,E,8,17.9, ,E,8,12.9, ,E,8,8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.4, ,E,8,1.73, ,E,7,3.57, ,E,7
USW00093107,22-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,22,99,57.9, ,E,8,67.5, ,E,8,48.4, ,E,9,19.1, ,E,8,7.3, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,0.8, ,E,8,1.6, ,E,8,3.2, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8, ,E,8,3.8, ,E,8,2.6, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,10.8, ,E,8,9.4, ,E,8,1.81, ,E,7,3.65, ,E,7
USW00093107,23-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,23,99,58, ,E,8,67.5, ,E,8,48.5, ,E,9,19, ,E,8,7.2, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,0.7, ,E,8,1.5, ,E,8,3.2, ,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8.1, ,E,8,3.8, ,E,8,2.5, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,0.2, ,E,8,18, ,E,8,13, ,E,8,8.1, ,E,8,3.8, ,E,8,2.5, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,10.9, ,E,8,9.4, ,E,8,1.89, ,E,7,3.73, ,E,7
USW00093107,24-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,24,99,58.1, ,E,8,67.6, ,E,8,48.6, ,E,9,19, ,E,8,7.1, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.7, ,E,8,1.4, ,E,8,3.1, ,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.1, ,E,8,3.7, ,E,8,2.5, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,0.2, ,E,8,18.1, ,E,8,13.1, ,E,8,8.1, ,E,8,3.7, ,E,8,2.5, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,10.9, ,E,8,9.4, ,E,8,1.96, ,E,7,3.8, ,E,7
USW00093107,25-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,25,99,58.2, ,E,8,67.6, ,E,8,48.7, ,E,9,18.9, ,E,8,7, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.6, ,E,8,1.3, ,E,8,3, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.2, ,E,8,3.8, ,E,8,2.5, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.2, ,E,8,3.8, ,E,8,2.5, ,E,8,1.2, ,E,8,0,X,E,8,0,X,E,8,10.9, ,E,8,9.4, ,E,8,2.02, ,E,7,3.86, ,E,7
USW00093107,26-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,26,99,58.2, ,E,8,67.6, ,E,8,48.8, ,E,9,18.8, ,E,8,6.9, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.6, ,E,8,1.3, ,E,8,3, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.3, ,E,8,3.8, ,E,8,2.5, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,0.1, ,E,8,18.2, ,E,8,13.2, ,E,8,8.3, ,E,8,3.8, ,E,8,2.5, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,11, ,E,8,9.5, ,E,8,2.09, ,E,7,3.93, ,E,7
USW00093107,27-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,27,99,58.3, ,E,8,67.7, ,E,8,48.9, ,E,9,18.7, ,E,8,6.8, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.6, ,E,8,1.3, ,E,8,2.9, ,E,8,0.2, ,E,8,18.3, ,E,8,13.3, ,E,8,8.3, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18.3, ,E,8,13.3, ,E,8,8.3, ,E,8,3.9, ,E,8,2.6, ,E,8,1.2, ,E,8,0, ,E,8,0, ,E,8,11, ,E,8,9.5, ,E,8,2.16, ,E,7,4, ,E,7
USW00093107,28-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,28,99,58.4, ,E,8,67.7, ,E,8,49.1, ,E,9,18.6, ,E,8,6.8, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.6, ,E,8,1.2, ,E,8,2.9, ,E,8,0.2, ,E,8,18.4, ,E,8,13.4, ,E,8,8.4, ,E,8,3.9, ,E,8,2.6, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18.4, ,E,8,13.4, ,E,8,8.4, ,E,8,3.9, ,E,8,2.6, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.1, ,E,8,9.6, ,E,8,2.23, ,E,7,4.07, ,E,7
USW00093107,29-Feb,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",2,29,99,58.4, ,E,8,67.7, ,E,8,49.1, ,E,9,18.6, ,E,8,6.7, ,E,8,0, ,E,8,0, ,E,8,0,X,E,8,0.5, ,E,8,1.2, ,E,8,2.9, ,E,8,0.2, ,E,8,18.4, ,E,8,13.4, ,E,8,8.5, ,E,8,4, ,E,8,2.6, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,0.2, ,E,8,18.4, ,E,8,13.4, ,E,8,8.5, ,E,8,4, ,E,8,2.6, ,E,8,1.3, ,E,8,0, ,E,8,0, ,E,8,11.1, ,E,8,9.6, ,E,8,-9999,M, ,0,-9999,M, ,0
USW00093107,1-Mar,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",3,1,99,58.5, ,E,9,67.7, ,E,9,49.2, ,E,9,18.6, ,E,9,6.7, ,E,9,0, ,E,9,0, ,E,9,0,X,E,9,0.5, ,E,9,1.2, ,E,9,2.8, ,E,9,0.2, ,E,9,18.5, ,E,9,13.5, ,E,9,8.5, ,E,9,4, ,E,9,2.7, ,E,9,1.3, ,E,9,0, ,E,9,0, ,E,9,0.2, ,E,9,18.5, ,E,9,13.5, ,E,9,8.5, ,E,9,4, ,E,9,2.7, ,E,9,1.3, ,E,9,0, ,E,9,0, ,E,9,11.1, ,E,9,9.6, ,E,9,0.05, ,E,7,4.12, ,E,7
USW00093107,2-Mar,32.8667,-117.1333,145.4,"SAN DIEGO MIRAMAR NAS, CA US",3,2,99,58.6, ,E,9,67.8, ,E,9,49.3, ,E,9,18.5, ,E,9,6.6, ,E,9,0, ,E,9,0, ,E,9,0,X,E,9,0.5, ,E,9,1.2, ,E,9,2.8, ,E,9,0.2, ,E,9,18.6, ,E,9,13.6, ,E,9,8.6, ,E,9,4.1, ,E,9,2.7, ,E,9,1.3, ,E,9,0, ,E,9,0, ,E,9,0.2, ,E,9,18.6, ,E,9,13.6, ,E,9,8.6, ,E,9,4.1, ,E,9,2.7, ,E,9,1.3, ,E,9,0, ,E,9,0, ,E,9,11.2, ,E,9,9.6, ,E,9,0.1, ,E,7,4.17, ,E,7
